INFO:root:Dm_BurnNotebook is equal to Dm_HilariousWant (k=1.00
INFO:root:Dm_WretchedRedundant is equal to Dm_ProgramLunasole (k=1.00
INFO:root:Dm_HumorSuit is equal to Dm_AbortiveThird (k=1.00
INFO:root:Dm_WailWren is equal to Dm_ToysCommon (k=1.00
INFO:root:Dm_ConfusedRecognise is equal to Dm_ApatheticAjar (k=1.00
INFO:root:Dm_HatefulGlow is equal to Dm_SnottyCompany (k=1.00
INFO:root:Dm_UnwrittenMarked is equal to Dm_RailwayPayment (k=1.00
INFO:root:Dm_WhipFascinated is equal to Dm_ImpoliteWoman (k=1.00
INFO:root:Dm_HuskyFierce is equal to Dm_BuryInvent (k=1.00
INFO:root:Dm_DistroRailway is equal to Dm_OrderLie (k=1.00
INFO:root:Dm_ExoticScintillating is equal to Dm_IdentifyNervous (k=1.00
INFO:root:Dm_PartyPlants is equal to Dm_MetalCareless (k=1.00
INFO:root:Dm_AbjectQuirky is equal to Dm_EarSpot (k=1.00
INFO:root:Dm_SuperWeight is equal to Dm_WailSpotless (k=1.00
INFO:root:Dm_ZincJuice is equal to Dm_PaltryDeadpan (k=1.00
INFO:root:Dm_ThrillKnife is equal to Dm_SignBoring (k=1.00
INFO:root:Dm_CheckAdmire is equal to Dm_AnalyzeSincere (k=1.00
INFO:root:Dm_DisturbedTrip is equal to Dm_TransportArm (k=1.00
INFO:root:Dm_PanoramicWing is equal to Dm_WaitingQuack (k=1.00
INFO:root:Dm_SootheGround is equal to Dm_AjarKnot (k=1.00
INFO:root:Dm_SockHateful is equal to Dm_LampAutomatic (k=1.00
INFO:root:Dm_RomanticInnate1 is equal to Dm_CloisteredDislike (k=1.00
INFO:root:Dm_GreedyExotic is equal to Dm_WhistleRetire (k=1.00
INFO:root:Dm_ZooKittens is equal to Dm_CompetitionInquisitive (k=1.00
INFO:root:Dm_LunasoleSuper is equal to Dm_ShoeVagabond (k=1.00
INFO:root:Dm_ShockSleep is equal to Dm_AirPromise (k=1.00
INFO:root:Dm_PaymentChilly is equal to Dm_ColdBoot (k=1.00
INFO:root:Dm_ImpartialLate is equal to Dm_ChubbyFork (k=1.00
INFO:root:Dm_BeliefMatch is equal to Dm_NoiselessHistory (k=1.00
INFO:root:Dm_FaithfulCoal is equal to Dm_PleasantLocket (k=1.00
INFO:root:Dm_SlimSpotted is equal to Dm_FillCan (k=1.00
INFO:root:Dm_BalvankaShoe is equal to Dm_AbortiveFlock (k=1.00
INFO:root:Dm_IcyQueue is equal to Dm_AfternoonLip (k=1.00
INFO:root:Dm_SnakesFarm is equal to Dm_SubduedThick (k=1.00
INFO:root:Dm_GrandfatherRiver is equal to Dm_CarelessCute (k=1.00
INFO:root:Dm_InexpensiveDinner is equal to Dm_MetalBoring (k=1.00
INFO:root:Dm_SpoonProgram is equal to Dm_OrangeTaboo (k=1.00
INFO:root:Dm_HangingToothpaste is equal to Dm_FantasticYak (k=1.00
INFO:root:Dm_TouchPenitent is equal to Dm_ArmyPlough (k=1.00
INFO:root:Dm_TraceChivalrous is equal to Dm_WickedRecognise (k=1.00
INFO:root:Dm_CloverSubdued is equal to Dm_SlimLudicrous (k=1.00
INFO:root:Dm_ShameSprout is equal to Dm_VagabondVulgar (k=1.00
INFO:root:Dm_LocketSeparate is equal to Dm_SugarClammy (k=1.00
INFO:root:Dm_TraceCompany is equal to Dm_BrushCalculate (k=1.00
INFO:root:Dm_AwakeTrap is equal to Dm_CountBoundless (k=1.00
INFO:root:Dm_MachineLocket is equal to Dm_BirdsLamp (k=1.00
INFO:root:Dm_AnalyzeHeat is equal to Dm_ThunderRobin (k=1.00
INFO:root:Dm_RailwayWail is equal to Dm_CollectBalance (k=1.00
INFO:root:Dm_PurposeAdaptable is equal to Dm_LetterThird (k=1.00
INFO:root:Dm_ShadeShop is equal to Dm_BearSkin (k=1.00
INFO:root:Dm_JuiceDeliver is equal to Dm_DoubleQuack (k=1.00
INFO:root:Dm_NewMilky is equal to Dm_RejectNotebook (k=1.00
INFO:root:Dm_CommonCrook is equal to Dm_LaborerSave (k=1.00
INFO:root:Dm_ReactionShoe is equal to Dm_GruesomeLamp (k=1.00
INFO:root:Dm_BumpPoised is equal to Dm_VagabondFlock (k=1.00
INFO:root:Dm_EarUnique is equal to Dm_WhistleLight (k=1.00
INFO:root:Dm_FitCelery is equal to Dm_PuzzledSlim (k=1.00
INFO:root:Dm_CheckWandering is equal to Dm_SenseGlamorous (k=1.00
INFO:root:Dm_ShameStatement is equal to Dm_LookStormy (k=1.00
INFO:root:Dm_ScrawnyStiff is equal to Dm_RequestWhite (k=1.00
INFO:root:Dm_AccurateTrip is equal to Dm_SplendidBeginner (k=1.00
INFO:root:Dm_LackadaisicalEasy is equal to Dm_DescribeSupply (k=1.00
INFO:root:Dm_CrownSeed is equal to Dm_BurlyReligion (k=1.00
INFO:root:Dm_AlertEasy is equal to Dm_AdaptableNation (k=1.00
INFO:root:Dm_SistersCracker is equal to Dm_SuccinctVerdant (k=1.00
INFO:root:Dm_LimitExplain is equal to Dm_MatchOrdinary (k=1.00
INFO:root:Dm_SplendidHistorical is equal to Dm_DisturbedGruesome (k=1.00
INFO:root:Dm_QuackClub is equal to Dm_SupplyLook (k=1.00
INFO:root:Dm_EfficientCake is equal to Dm_CalculatorSecret (k=1.00
INFO:root:Dm_BeadTart is equal to Dm_MarkPerson (k=1.00
INFO:root:Dm_SoundSon is equal to Dm_FlowSea (k=1.00
INFO:root:Dm_BasketTumble is equal to Dm_BackQueue (k=1.00
INFO:root:Dm_WhipUnit is equal to Dm_TastyLip (k=1.00
INFO:root:Dm_FierceSteer is equal to Dm_KnowledgeableBear (k=1.00
INFO:root:Dm_TransportSprout is equal to Dm_StripedClover (k=1.00
INFO:root:Dm_ImportantCute is equal to Dm_WrathfulUtopian (k=1.00
INFO:root:Dm_RealizeNoxious is equal to Dm_PloughPlants (k=1.00
INFO:root:Dm_StrengthenPhone is equal to Dm_WiseCompetition (k=1.00
INFO:root:Dm_HydrantClass is equal to Dm_ReactionSigh (k=1.00
INFO:root:Dm_QuackJar is equal to Dm_RightRedundant (k=1.00
INFO:root:Dm_DoubleSerious is equal to Dm_PatDivergent (k=1.00
INFO:root:Dm_AdviseOatmeal is equal to Dm_CakeTour (k=1.00
INFO:root:Dm_ShelfApathetic is equal to Dm_SeriousLocket (k=1.00
INFO:root:Dm_DrownIncrease is equal to Dm_ButterExotic (k=1.00
INFO:root:Dm_RepulsiveCondition is equal to Dm_RailwayEggnog (k=1.00
INFO:root:Dm_ManageShocking is equal to Dm_WipeSki (k=1.00
INFO:root:Dm_RequestVagabond is equal to Dm_SpaceHateful (k=1.00
INFO:root:Dm_SlowBathe is equal to Dm_VoraciousPinus (k=1.00
INFO:root:Dm_WaitingMomentous is equal to Dm_PuzzledShocking (k=1.00
INFO:root:Dm_LampStriped is equal to Dm_CribOnerous (k=1.00
INFO:root:Dm_GruesomePig is equal to Dm_BoringRomantic (k=1.00
INFO:root:Dm_NutChicken is equal to Dm_FlockNeighborly (k=1.00
INFO:root:Dm_KotskyBalance is equal to Dm_ForkProse (k=1.00
INFO:root:Dm_SwankyAunt is equal to Dm_PictureBasin (k=1.00
INFO:root:Dm_CrimeWhisper is equal to Dm_WanderingSpotted (k=1.00
INFO:root:Dm_TouchAccurate is equal to Dm_WetAutomatic (k=1.00
INFO:root:Dm_BaseballBrush is equal to Dm_CrowdedFrail (k=1.00
INFO:root:Dm_IcyTow is equal to Dm_SpaceSea (k=1.00
INFO:root:Dm_LightGrate is equal to Dm_ManyBathe (k=1.00
INFO:root:Dm_BreatheKindhearted is equal to Dm_OnerousBirds (k=1.00
INFO:root:Dm_MilkyTrains is equal to Dm_HesitantBelief (k=1.00
INFO:root:Dm_NoisyShake is equal to Dm_HalfFaint (k=1.00
INFO:root:Dm_StomachScissors is equal to Dm_RareSeparate (k=1.00
INFO:root:Dm_AfternoonPowerful is equal to Dm_KotskyCake (k=1.00
INFO:root:Dm_CarefulUpset is equal to Dm_DistroAccurate (k=1.00
INFO:root:Dm_PleasantFrail is equal to Dm_SystemImportant (k=1.00
INFO:root:Dm_MessySound is equal to Dm_PanoramicEdge (k=1.00
INFO:root:Dm_EngineLight is equal to Dm_SeaPlease (k=1.00
INFO:root:Dm_EasyCalculator is equal to Dm_ConditionWait (k=1.00
INFO:root:Dm_PoisonRequest is equal to Dm_InconclusiveGlorious (k=1.00
INFO:root:Dm_CherryCrash is equal to Dm_SenseHeat (k=1.00
INFO:root:Dm_TightfistedMountain is equal to Dm_WordImperfect (k=1.00
INFO:root:Dm_UtopianStrengthen is equal to Dm_ChivalrousSpiffy (k=1.00
INFO:root:Dm_PorterInstruct is equal to Dm_InconclusiveSearch (k=1.00
INFO:root:Dm_BumpHistory is equal to Dm_VoiceUnequaled (k=1.00
INFO:root:Dm_LaborerJoyous is equal to Dm_CurvedChickens (k=1.00
INFO:root:Dm_WisePinus is equal to Dm_ProbableNoiseless (k=1.00
INFO:root:Dm_MouseDoctor is equal to Dm_HumorRedundant (k=1.00
INFO:root:Dm_AbjectSisters is equal to Dm_KneelBrass (k=1.00
WARNING:root:Found new class Dm_FierceYell
INFO:root:Dm_EarthquakePleasant is similar to Dm_ConcentrateJar with k=0.97
INFO:root:    v_pub                   2	2	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             19	19	0.08333333333333333
INFO:root:    xref_count              24	24	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['-']	0.04444444444444444
INFO:root:    func_arguments          ['-']	[]	0.06666666666666665
INFO:root:Dm_FourAdhesive is similar to Dm_DeadpanSpace with k=0.97
INFO:root:    v_pub                   6	6	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 4	4	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             32	32	0.08333333333333333
INFO:root:    xref_count              14	14	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['-']	0.04444444444444444
INFO:root:    func_arguments          ['-']	[]	0.06666666666666665
WARNING:root:Found new class Dm_CoalJumbled
WARNING:root:Found new class Dm_ScalePlough
WARNING:root:Found new class Dm_ShameSatisfy
WARNING:root:Found new class Dm_TrousersDefective
WARNING:root:Found new class Dm_PatRoom
INFO:root:Dm_AttractiveCart is similar to Dm_StomachAmuse with k=0.97
INFO:root:    v_pub                   0	0	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             13	13	0.08333333333333333
INFO:root:    xref_count              1	1	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['Numb']	0.04444444444444444
INFO:root:    func_arguments          ['int']	[]	0.06666666666666665
INFO:root:Dm_ZooCake is similar to Dm_LanguidWander with k=0.97
INFO:root:    v_pub                   2	2	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             33	33	0.08333333333333333
INFO:root:    xref_count              2	2	0.08333333333333333
INFO:root:    imports_clean           2	2	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['Byte']	0.04444444444444444
INFO:root:    func_arguments          ['Byte']	[]	0.06666666666666665
WARNING:root:Found new class Dm_AdviceMomentous
INFO:root:Dm_AnnoyingDouble is similar to Dm_BakeScrawny with k=0.97
INFO:root:    v_pub                   0	0	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             26	26	0.08333333333333333
INFO:root:    xref_count              2	2	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['BoolVect=n']	0.04444444444444444
INFO:root:    func_arguments          ['BoolVect=n']	[]	0.06666666666666665
WARNING:root:Found new class Dm_PigCart
WARNING:root:Found new class Dm_RomanticInnate
INFO:root:Dm_PanoramicKindhearted is similar to Dm_KnifePromise with k=0.97
INFO:root:    v_pub                   0	0	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             13	13	0.08333333333333333
INFO:root:    xref_count              1	1	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['int']	0.04444444444444444
INFO:root:    func_arguments          ['Stri']	[]	0.06666666666666665
WARNING:root:Found new class Dm_PipkaVoice
WARNING:root:Found new class Dm_PartyKaput
INFO:root:Dm_ToysInstinctive is similar to Dm_PatheticCommon with k=0.97
INFO:root:    v_pub                   0	0	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
INFO:root:    lines_count             13	13	0.08333333333333333
INFO:root:    xref_count              1	1	0.08333333333333333
INFO:root:    imports_clean           0	0	0.05555555555555555
INFO:root:    imports_mangled         0	0	0.05555555555555555
INFO:root:    demangled_identifiers   []	['int']	0.04444444444444444
INFO:root:    func_arguments          ['int']	[]	0.06666666666666665
INFO:root:Dm_ShakeDefective is similar to Dm_FeebleLong with k=0.97
INFO:root:    v_pub                   11	11	0.027777777777777776
INFO:root:    v_pub_s                 0	0	0.027777777777777776
INFO:root:    v_priv                  0	0	0.027777777777777776
INFO:root:    v_priv_s                0	0	0.027777777777777776
INFO:root:    c_pub                   0	0	0.027777777777777776
INFO:root:    c_pub_s                 0	0	0.027777777777777776
INFO:root:    c_priv                  0	0	0.027777777777777776
INFO:root:    c_priv_s                0	0	0.027777777777777776
INFO:root:    f_pub                   1	1	0.027777777777777776
INFO:root:    f_pubg                  0	0	0.027777777777777776
INFO:root:    f_pubs                  0	0	0.027777777777777776
INFO:root:    f_opub                  0	0	0.027777777777777776
INFO:root:    f_opubg                 0	0	0.027777777777777776
INFO:root:    f_opubs                 0	0	0.027777777777777776
INFO:root:    f_pub_s                 0	0	0.027777777777777776
INFO:root:    f_pubg_s                0	0	0.027777777777777776
INFO:root:    f_pubs_s                0	0	0.027777777777777776
INFO:root:    f_priv                  0	0	0.027777777777777776
INFO:root:    f_privg                 0	0	0.027777777777777776
INFO:root:    f_privs                 0	0	0.027777777777777776
INFO:root:    f_priv_s                0	0	0.027777777777777776
